id,title,publish_date,source_country,sentiment
102691636,Talking Point: Would the north of Scotland benefit from a new film studio in the region?,2023-03-12 07:00:45,gb,0.28
71090172,Teaching union 'hopeful' of new pay offer to stop crippling school strikes,2022-11-20 12:09:48,GB,-0.484
95766180,Gateshead-based Tolent Construction enters administration,2023-02-13 17:13:26,GB,-0.344
92170010,Want To Join The Skills Revolution? Here's How To Find The Right Schemes For Your Business,2023-01-31 18:30:08,GB,0.192
97860936,We must fight to save cash from a dystopian digital future,2023-02-21 09:34:51,GB,0.026
92436728,‘Vast majority’ of schools in England and Wales affected by teachers’ strike,2023-02-01 17:35:56,GB,-0.212
106997832,Bolton: Primark to leave Crompton Place for former Debenhams unit,2023-03-28 10:49:09,gb,0.106
103730750,‘How will I buy?’: housing crisis grips the Netherlands as Dutch go to polls,2023-03-15 15:12:55,gb,-0.006
84830494,Train drivers&amp;rsquo; strike will cripple services as union leaders warn of escalation,2023-01-04 16:48:16,GB,-0.311
87985032,Why Labour will do nothing to protect workers,2023-01-16 06:23:00,GB,0.141
81067098,The American PR firm helping Saudi Arabia clean up its image,2022-12-22 13:00:34,GB,-0.175
105830094,New Castle Stuart golf course will be playable by next year,2023-03-24 01:01:38,gb,0.121
89709860,STEWART NICOL: Good housing attracts good employers – and discourages migration in search of better living,2023-01-22 13:00:00,GB,0.332
87092026,University staff to walk out for 18 days as ambulance workers consider further strikes,2023-01-12 20:55:52,GB,-0.299
91724862,Scotland’s Tree Oscars 2023,2023-01-30 01:01:00,GB,0.611
108103520,UK firms report surge in orders amid signs of economic recovery,2023-04-01 01:02:08,gb,-0.216
88419706,"Shortfall of 330,000 workers in UK due to Brexit, say thinktanks",2023-01-17 18:52:20,GB,-0.054
71696402,'Being the only female in my workplace became the norm',2022-11-22 11:00:00,GB,0.424
86960628,"‘If you win the popular imagination, you change the game’: why we need new stories on climate",2023-01-12 07:00:04,GB,0.318
77167226,Funding Boost For Shapinsay Housing Project,2022-12-09 01:01:00,GB,0.659
64814046,insider.co.uk - Scottish business news as it happens,2022-11-01 14:48:02,GB,-0.178
86960154,Concern for future of oil and gas industry following energy plan,2023-01-12 10:33:00,GB,-0.189
101957412,Scottish fish farms hand economy £3.3 billion boost,2023-03-09 12:45:37,gb,0.477
95957780,IN DEPTH - Planning for a greener Aberdeenshire through new national planning policy,2023-02-14 09:30:00,GB,0.615
97089778,Angry residents plan to stage blockades of road which is routinely gridlocked,2023-02-18 10:31:47,GB,-0.222
102291240,Underwater testing marks first concrete action at Cromarty Firth following green freeport victory,2023-03-10 18:14:31,gb,0.004
79519786,Phosphorus supply is increasingly disrupted – we are sleepwalking into a global food crisis,2022-12-16 16:48:40,GB,-0.207
78147820,UK economy shrinks in three months to October as economists warn of recession,2022-12-12 09:05:08,GB,-0.176
96014824,Department of Work &amp; Pensions plan jobfairs and other events,2023-02-14 14:36:05,GB,0.119
92592662,Deborah O&#8217;Neil: BioHub will transform north-east life sciences sector,2023-02-02 07:30:45,GB,0.554
88588388,Thousands of nurses strike in dispute over pay,2023-01-18 10:02:12,GB,-0.336
78584766,Rishi Sunak’s immigration announcement in full,2022-12-13 14:35:21,GB,0.059
76362666,Forth Valley College's Falkirk campus is officially opened nearly three years after opening to students,2022-12-06 17:01:20,GB,0.176
74659584,Grant boost for north-east marine and fishing businesses,2022-12-01 08:30:00,GB,0.031
95728298,‘A big draw for renters is peace of mind’: what does the build-to-rent model offer the UK’s property market?,2023-02-13 14:19:47,GB,0.207
97036708,Heaven into hell: how a luxury block in Turkey became a mass grave,2023-02-17 13:00:10,GB,-0.435
101875670,"Since the Network was formed a year ago, 290 women from across the North of England have joined to support the vital work of Fréa partner charities.",2023-03-09 00:11:34,gb,0.731
79541568,"Up to 2,500 troops could cover striking public sector staff at £10m-a-week cost",2022-12-16 19:48:57,GB,-0.215
102193740,Economy grows in Budget boost to Jeremy Hunt,2023-03-10 09:43:32,gb,0.052
65950998,Changeover Technologies to revolutionise carbon dependent sectors,2022-11-04 20:22:53,GB,-0.078
101774294,A96 McDonalds plan at Huntly moves forward,2023-03-08 16:00:00,gb,0.217
106568772,DAVID PATTERSON: Our curious students are determined to make a difference,2023-03-26 19:00:00,gb,0.291
108408872,Is Putin the RICHEST man in the world?,2023-04-02 11:11:37,gb,0.267
75099310,Three times as many died in work accidents in the north as died on World Cup stadiums,2022-12-02 12:43:39,GB,-0.041
105463290,"Fife: Furniture firm Deanestor hails record orders, turnover",2023-03-22 18:35:43,gb,0.364
69418856,A new start and new opportunities for the New Year at Forth Valley College,2022-11-15 09:22:19,GB,0.422
101390424,Commodities drive fall as FTSE outperformed by European peers,2023-03-06 18:47:29,gb,-0.062
76096966,Brazil Ambassador visits the Gaza Strip amid a warm welcome,2022-12-05 20:20:37,GB,0.234
96818274,JCB hydrogen digger on road in world first,2023-02-17 10:35:55,GB,0.179
104045210,Perthshire plant hire firm in record-breaking JCB order,2023-03-17 09:24:11,gb,-0.111
93719768,UK construction declines further after sharp fall in housebuilding,2023-02-06 12:00:45,GB,-0.317
103442152,Lineker saga has shown how solidarity gets results,2023-03-15 07:34:32,gb,0.056
99867240,CMAL hit back at 'mischief-making' over ferry fiasco,2023-02-28 16:47:00,GB,-0.161
103585908,"UK migration forecast to hit 245,000 despite Rishi Sunak’s pledge to cut arrivals",2023-03-15 19:39:28,gb,-0.107
84741408,More rail strike disruption as new TUC boss calls for urgent meeting with PM,2023-01-04 09:07:09,GB,-0.251
93557628,NHS warns public ahead of nurse and ambulance strikes,2023-02-05 19:00:00,GB,0.076
69415010,Owner of Edinburgh's Scotch Malt Whisky Society reveals start-up date for Glasgow bond facility,2022-11-15 08:52:08,GB,0.007
69320690,Stadiums of shame: the numbers World Cup hosts Qatar don’t want to be seen,2022-11-14 22:00:03,GB,-0.166
88546470,"Brexit: Amid red wall pandering, some common sense from Labour",2023-01-18 06:31:05,GB,-0.145
96756580,Administrators for Brymor Group report on money owed to creditors,2023-02-17 05:11:49,GB,-0.618
83398344,Scotland footballers named in New Year Honours list,2022-12-30 23:30:59,GB,0.121
97269058,Ghana President Nana Akufo-Addo's cathedral plan stalls amid economic crisis,2023-02-19 01:16:44,GB,0.167
97943716,Great British Nuclear: one step forward to take two steps back?,2023-02-21 15:06:15,GB,-0.164
92960204,One&#8217;s projects tailor-made to drive forward north-east economy,2023-02-03 12:45:08,GB,0.616
104350094,Siberia is up for grabs as Putin becomes China&#39;s vassal,2023-03-18 11:48:33,gb,0.285
92653534,Why are Britain’s teachers striking?,2023-02-02 12:32:26,GB,-0.097
85370094,Proposed strike legislation shows Government is losing argument – Mick Lynch,2023-01-06 12:42:19,GB,-0.375
76729382,Plans for new office block opposite V&amp;A Dundee set to be approved,2022-12-07 18:06:38,GB,0.085
86620640,Growth Programme boost helps support more than 850 staff,2023-01-11 07:30:00,GB,0.697
69418108,Owner of Edinburgh's Scotch Malt Whisky Society reveals start-up date for Glasgow bond facility,2022-11-15 09:18:18,GB,0.007
79742962,SNP to hold ‘Democracy Scotland’ conference on how to secure independence,2022-12-17 14:56:58,GB,0.008
105234122,Peaky Blinder creator's Birmingham film studio to generate 760 jobs,2023-03-21 19:44:36,gb,0.031
103534602,First tenant for Inverness's new Life Sciences Innovation Centre,2023-03-15 15:48:00,gb,0.126
71742426,Crypto broker Genesis at risk of bankruptcy as FTX contagion spreads,2022-11-22 14:37:47,GB,-0.22
102022866,Thursday court round-up — Retail raid and street lockdown,2023-03-09 19:26:31,gb,0.632
69779552,SSE profits more than triple as UK energy prices soar,2022-11-16 10:02:34,GB,0.11
88256920,Anti-strike legislation passes first test but wave of industrial action rolls on,2023-01-17 05:52:05,GB,-0.193
92778694,London commuters brace for more rail strike misery as drivers walk out again,2023-02-02 22:40:37,GB,-0.285
103504910,Watch as Jeremy Hunt announces his spring Budget,2023-03-15 13:33:25,gb,-0.165
66685954,Jobseekers should join Britain's growing green economy - and here's how,2022-11-07 01:52:57,GB,0.702
92380116,North-east housing market: Where is it heading in 2023?,2023-02-01 13:13:53,GB,-0.16
88209442,Anti-strike legislation passes first test but wave of industrial action rolls on,2023-01-17 01:23:07,GB,-0.208
75770786,Fans voice fury at Gareth Southgate after Marcus Rashford is benched for Senegal clash,2022-12-04 18:51:12,GB,0.18
85382082,Malton Enterprise Park in North Yorkshire celebrates new deals,2023-01-06 13:30:00,GB,0.169
84768624,Million of tonnes of steel needed as new energy revolution races ahead,2023-01-04 11:37:20,GB,0.102
100048886,Newcastle set to lead the North East’s 2024-2026 economic growth,2023-03-01 09:00:49,GB,0.103
105882094,Scottish hotels veteran Paddy Crerar talks sense in febrile times,2023-03-24 06:00:00,gb,-0.131
71244878,New £7.5m world-class testing facility to be built in Co Down,2022-11-21 01:01:00,GB,0.169
92383286,Northern Echo partnership reveals interest rate verdict,2023-02-01 13:31:46,GB,-0.173
88039584,Northern Ireland businesses see further slowdown at end of 2022,2023-01-16 11:36:06,GB,-0.372
107564282,Connect scheme at Integra 61 passes midpoint as steel frames completed,2023-03-30 07:00:00,gb,0.47
70191360,"Readers&#8217; Letters: The return of the Fittie bus, the World Cup being held in Qatar and anti-social behaviour on Union Street",2022-11-17 18:00:14,GB,-0.28
91973302,Strikes Bill clears the Commons but legal challenges threatened,2023-01-31 00:49:17,GB,-0.488
67553620,Council &amp;lsquo;apologises unreservedly for ways in which it failed Grenfell residents&amp;rsquo;,2022-11-09 17:01:01,GB,-0.334
78320108,"NHS strikes: You could be taken to A&E in a taxi, health minister admits",2022-12-12 19:57:07,GB,-0.229
88057810,"Davos 2023: What is it, who is attending, and why is it controversial?",2023-01-16 12:51:42,GB,0.294
98728938,Taxing wealth will never be the answer to Britain’s problems,2023-02-24 11:00:00,GB,-0.364
97651870,Germany’s economic outlook brightens as energy prices fall; UK property asking prices stagnating – business live,2023-02-20 14:41:20,GB,0.121
80733900,Virgin Orbit secures licences for UK’s first space launch,2022-12-21 08:28:55,GB,0.3
85979274,More maths? Rishi Sunak’s calculation doesn’t add up,2023-01-08 11:00:44,GB,-0.299
86984252,Strike by civil servants to go ahead after talks dismissed as ‘total farce’,2023-01-12 12:40:20,GB,-0.451
65826038,"Pastry merger could bump up prices for shoppers, UK watchdog finds",2022-11-04 12:27:50,GB,0.209
98693798,‘So many employees stay and progress’: how social care careers take off at Surrey County Council,2023-02-24 08:16:54,GB,0.267
78587002,US inflation slowed sharply to 7.1% over past 12 months,2022-12-13 14:54:01,GB,0.068
92443368,Cigarette break Dundee mental health worker awarded £23k after &#8216;shambolic&#8217; dismissal,2023-02-01 18:04:24,GB,-0.703
103807402,Labour has learned nothing from its disastrous record of pensions meddling,2023-03-16 14:26:12,gb,0.232
78354256,Mike Rowe gets filthy on 'Dirty Jobs' to reconnect Americans,2022-12-12 22:25:56,GB,0.144
70448074,Hopes for workers’ legacy fade after ‘deafening silence’ from Qataris,2022-11-18 11:30:02,GB,-0.2
88980292,Teachers hit out at FM over strike claims,2023-01-19 19:08:07,GB,-0.133
79531316,Family matters: The halo effect that can con us - The Jewish Chronicle,2022-12-16 16:28:43,GB,0.208
97902748,Will a four-day week really work for British businesses and staff?,2023-02-21 12:52:26,GB,-0.357
69261232,Scottish Secretary confirmed Scotland’s offshore wind potential at 25% of Europe’s in 2013 – Reporting Scotland Up (Talking-up Scotland),2022-11-14 18:46:35,GB,-0.126
84987568,Ignite North East reveals start-ups in its Pre-Accelerator programme,2023-01-05 07:00:00,GB,0.086
95912234,Clark Contracts hits £100m turnover landmark as recovery steps up,2023-02-14 06:35:47,GB,0.084
67979356,Sturgeon sets out hopes for ‘good relationship’ with new Prime Minister Sunak,2022-11-10 21:31:14,GB,0.002
105595692,Innovative construction firm Radix quadruples size of Dundee base,2023-03-23 06:55:48,gb,0.178
88198596,Teachers support strike action as MPs back controversial legislation,2023-01-17 00:29:09,GB,-0.218
89036066,Patients Overwhelmingly Back Striking NHS Key Workers – New Poll,2023-01-19 23:30:14,GB,-0.418
106746798,New malting plant now in production at Bairds Malt in Inverness,2023-03-27 13:00:00,gb,0.308
68758882,UK health secretary says nurses’ pay demands not ‘reasonable or affordable’,2022-11-13 00:16:11,GB,-0.071
70810958,Ohio's Intel project triggers housing fears in tight market,2022-11-19 15:01:36,GB,-0.048
72311256,Gove strips housing association’s funding after Awaab Ishak’s death due to mould,2022-11-24 08:07:28,GB,-0.482
87474274,Year of the Rabbit could bring hope as China fully reopens after Covid,2023-01-14 06:00:00,GB,-0.223
90236386,Uist distillery developers launch trio of new spirits,2023-01-24 12:13:07,GB,0.797
67322050,Serious concerns raised in NZ about environmental impact of major productions including Amazon’s Rings of Power,2022-11-08 22:00:10,GB,-0.101
88777144,Nursing strike enters second day as health leaders prepare for biggest walkout,2023-01-19 01:24:07,GB,0.062
98334504,Ministers could offer one-off payments as way to end public sector strikes,2023-02-22 20:22:10,GB,-0.345
69823208,Scotland’s First Minister marks launch of UK’s tallest onshore turbines,2022-11-16 14:00:14,GB,0.41
92705222,2 rivals from factory floors facing off in race to lead UAW,2023-02-02 16:32:09,GB,-0.013
86987950,Strike by civil servants to go ahead after talks dismissed as ‘total farce’,2023-01-12 13:08:10,GB,-0.469
94651180,Threat of recession remains a concern ahead of the release of GDP figures,2023-02-09 16:43:47,GB,-0.423
99789986,Record demands means new George F. White office on New Elvet,2023-02-28 10:55:00,GB,0.39
86185136,More strikes expected despite crisis talks between unions and ministers,2023-01-09 18:25:54,GB,-0.047
68660348,Health Secretary says nurses’ pay demands ‘neither reasonable nor affordable’,2022-11-13 00:00:05,GB,-0.055
85375184,Shell expects £1.7bn hit from UK and EU windfall tax,2023-01-06 12:43:31,GB,0.138
70398148,Ukraine-Russia war latest: Russia &#39;digging trenches 40 miles behind frontline&#39; as it prioritises defence,2022-11-18 08:58:10,GB,0.206
69400832,Post-Brexit delay on air quality standards condemns more London children to breathing toxic air,2022-11-15 07:53:42,GB,-0.231
105333388,Kurds remain biggest winners from US-led invasion of Iraq,2023-03-22 07:23:08,gb,0.212
78395766,Northern Ireland economy to enter recession in 2023: Danske Bank forecast,2022-12-13 01:01:00,GB,0.105
96815306,Nonsensical taxes and red tape are draining the aspiration out of retirement,2023-02-17 10:00:00,GB,-0.416
91277240,Historic law firm sets up home in Glasgow,2023-01-28 07:08:10,GB,0.173
88951964,Sturgeon:  There is a gap between teacher pay demands and what is affordable,2023-01-19 16:54:06,GB,0.035
80663274,The two sides of Scotland's gender law debate,2022-12-21 00:20:16,GB,0.059
107261438,"Vietnam economy slows on rising costs, weaker exports",2023-03-29 08:08:32,gb,-0.434
88075362,Sturgeon calls for ‘compromise on both sides’ to end teachers’ pay dispute,2023-01-16 14:18:17,GB,-0.249
93297854,Inverness Harbour Trust appoints new trustees,2023-02-04 18:30:00,GB,0.496
89985422,"It would be lovely to wave a magic wand, Sunak tells unions",2023-01-23 14:45:07,GB,-0.309
93755690,Largest strike in NHS history will cause ‘huge disruption’,2023-02-06 14:45:07,GB,-0.322
103558554,Civil servant ‘sick’ at pension erosion as thousands walk out on Budget Day,2023-03-15 17:26:09,gb,-0.274
87322068,Week-in-Review: Sunak’s attempt to trap Starmer on strikes is destined to fail,2023-01-13 16:13:37,GB,-0.024
93170794,ICYMI: Nicola Bulley and strikes – this week’s five biggest stories,2023-02-04 07:00:00,GB,-0.434
103026062,"Readers&#8217; letters: Lands and Estates have &#8216;failed Scotland&#8217;, Aberdeen incinerator fears and call for airport shuttle bus",2023-03-13 18:00:16,gb,-0.14
72832748,The Fall guitarist sells The Edinburgh Natural Skincare Company products to China,2022-11-25 19:13:38,GB,0.241
88672466,How Many Workers Has The UK Lost Due To Brexit? Researchers Have A Bleak Answer,2023-01-18 16:16:41,GB,-0.016
66255862,The National Gallery needs to rethink its plans to make an entrance,2022-11-05 17:00:03,GB,0.013
87727712,The Tories will pay dearly for their unblinking austerity ideology,2023-01-15 06:00:00,GB,-0.558
96204094,World-first project to heat Fife homes with hydrogen celebrates milestone,2023-02-15 06:55:01,GB,-0.122
100384680,Egypt reveals 9-meter long chamber inside Great Pyramid,2023-03-02 13:18:50,GB,0.402
100751618,Bellshill firm wins funds to 'pursue ambitious pipeline' of work,2023-03-03 20:05:00,gb,0.217
72453472,Halo Kilmarnock switches on global partnership with Israeli energy pioneer,2022-11-24 17:45:00,GB,0.554
85751236,Rishi Sunak warned waiting list pledge will fail without NHS pay rise as he calls for ‘radical’ action,2023-01-07 23:34:29,GB,-0.122
102988168,British Land announces big life sciences plans for Canada Water,2023-03-13 08:00:13,gb,-0.011
103554502,Jeremy Hunt just made pensions the best way to avoid inheritance tax,2023-03-15 17:00:51,gb,-0.258
84711654,Train strikes – live: ‘Public services in crisis’ as bus drivers join rail workers in walkout,2023-01-04 06:21:16,GB,0.358
75140478,Smashing it! Award-winning Civil Engineer apprentice challenging stereotypes &#038; changing perceptions,2022-12-02 11:56:02,GB,0.363
86703998,"MPs and peers should declare links to firms they back for contracts, says NAO",2023-01-11 07:00:09,GB,-0.098
95912232,TIS invests £1m into green energy transition,2023-02-14 06:35:47,GB,0.093
72643526,Martin Gilbert: Construction industry facing &#8216;cost-of-building crisis&#8217; but doing its best,2022-11-25 07:00:42,GB,0.369
86044904,5 problems people across the north of Scotland want politicians to fix in 2023,2023-01-09 07:00:00,GB,-0.316
100274976,Future Ferries: It’s Not Plain Sailing,2023-03-02 01:01:00,GB,0.065
80165332,McGill owner Graeme Carling says Dundee firm&#8217;s collapse cost him £2.2m,2022-12-19 06:55:47,GB,-0.396
91323822,The nuclear option: could this abandoned plant solve the Philippines’ energy crisis?,2023-01-28 11:27:13,GB,-0.156
89566418,"ROSS CLARK says the Government's fantasy of net zero will leave us all...Poorer, colder and hungrier",2023-01-21 23:33:06,GB,-0.171
88079296,Sturgeon calls for &amp;lsquo;compromise on both sides&amp;rsquo; to end teachers&amp;rsquo; pay dispute,2023-01-16 14:42:12,GB,-0.23
71344518,Ukraine war: Putin’s troops hampered by ‘severe shortages of munitions and skilled personnel’,2022-11-21 08:55:24,GB,-0.666
74046416,"Construction: Investment needed to boost &#8216;uneven, stuttering, unpredictable&#8217; recovery",2022-11-29 12:45:54,GB,0.147
91083162,Investment will give Scapa Flow a deeper purpose,2023-01-27 13:25:03,GB,0.216
105397106,Richard Muir: Why Glasgow is the home of ambition,2023-03-22 13:00:00,gb,0.387
68111704,"In Egypt, host of COP27, a small step toward green energy",2022-11-11 07:11:02,GB,0.232
75210038,EXPLAINER: 5 key takeaways from the November jobs report,2022-12-02 20:19:35,GB,-0.045
88595634,Thousands of nurses strike in dispute over pay,2023-01-18 10:27:50,GB,-0.336
72791396,Scotland must get up to speed with charging infrastructure,2022-11-25 16:42:33,GB,-0.598
80302668,Ambulance unions to meet Health Secretary for 11th-hour talks ahead of strikes,2022-12-19 19:39:00,GB,-0.432
100403252,Egypt reveals discovery of hidden chamber inside Great Pyramid,2023-03-02 14:48:12,GB,0.402
68030702,Lochaber Ideas Week to tackle housing shortage crisis,2022-11-11 01:01:48,GB,0.403
97692178,Hasty rebuild could leave Turkiye at risk of another quake disaster,2023-02-20 17:55:58,GB,-0.414
84828650,Train drivers’ strike will cripple services as union leaders warn of escalation,2023-01-04 16:30:40,GB,-0.355
79008660,Industry leaders will lead charge to a net zero Scotland,2022-12-15 00:21:59,GB,0.315
80737790,Virgin Orbit secures licences for UK’s first space launch,2022-12-21 08:59:02,GB,0.209
78839870,Compulsory liquidations jump fivefold in November as small business feels pressure,2022-12-14 11:44:17,GB,-0.047
92889220,Energy bosses urged to end &#8216;adversarial&#8217; relationship with North Sea supply chain in &#8216;crisis&#8217;,2023-02-03 07:00:45,GB,0.204
71793072,Thompson Aero Seating to create world class Dynamic Test Facility,2022-11-22 18:35:28,GB,0.251
69412514,Jobs boost for Scottish shipbuilding as five more Type 26 frigates to be built on the Clyde,2022-11-15 08:25:48,GB,0.187
101332974,Scottish logistics company JSM thrives on ambition and drive,2023-03-06 12:10:02,gb,-0.269
70420288,Influential Scottish business body hails milestone with all-woman senior leadership team,2022-11-18 10:50:25,GB,0.396
88398468,Striking teachers need a harsh lesson on the true value of their pay packets,2023-01-17 15:20:19,GB,-0.122
101389894,Commodities drive fall as FTSE outperformed by European peers,2023-03-06 18:44:29,gb,-0.099
102850058,Junior doctors to launch strike ahead of week of walkouts by several unions,2023-03-13 01:01:00,gb,-0.187
108376098,'Sabotage' claims over whisky industry lobbying of Scottish Government,2023-04-02 07:36:40,gb,-0.122
103172694,"C-Tech Solutions, based in Guisborough, backed by UKSE",2023-03-14 07:00:00,gb,0.488
77600546,Saudi Arabia and Huawei sign strategic deal,2022-12-10 12:57:37,GB,0.346
70208990,ScotGov consults on stringent new alcohol promotion restrictions | Scottish Licensed Trade News,2022-11-17 17:26:02,GB,0.114
73449262,A hundred UK companies sign up for four-day week with no loss of pay,2022-11-27 15:13:46,GB,-0.324
88890968,Nurses and ambulance workers continue strikes in England and Wales,2023-01-19 11:46:09,GB,0.133
88732912,NHS faces prospect of biggest walkout in its history,2023-01-18 21:30:06,GB,0.08
69779620,"‘You think it’s over, but it begins again’: can Virunga national park survive more conflict and a new hunt for oil?",2022-11-16 08:00:13,GB,-0.319
79048098,Nurses across Northern Ireland strike over pay and safe staffing levels,2022-12-15 04:00:57,GB,-0.182
88666410,The Last Of Us Escape The Dark board game - 2023 tabletop game preview,2023-01-18 16:00:00,GB,0.202
93821520,"Red Bull are ""not arrogant"" as Christian Horner sheds more light on Ford F1 deal",2023-02-06 20:04:47,GB,-0.165
95848712,29 Of The Most Bizarre Things Bought With Government Credit Cards,2023-02-14 00:30:49,GB,-0.167
97968646,Springfield boss Innes Smith reveals what he would say to next first minister if only he had hotline to Bute House,2023-02-21 18:00:37,GB,0.345
77320868,"China adjusting COVID rules will enable economy to pick up, says Premier Li Keqiang",2022-12-09 16:25:56,GB,0.131
84820770,"Kuwait deported 3,000 Egyptians in 2022",2023-01-04 15:50:47,GB,-0.212
65854564,Project coordinator appointed for Tarlair regeneration,2022-11-04 13:17:00,GB,0.393
100113062,UK efforts to deal with energy crisis ‘raise risk of missing net zero target’,2023-03-01 01:01:18,GB,-0.183
99886162,Well-known Perthshire businessman Simon Howie behind recycling centre where man died,2023-02-28 18:42:50,GB,-0.446
93856148,"Government will not look at &#8216;current years&#8217; pay award&#8217; for nurses, says minister amid further NHS disruption",2023-02-06 09:31:51,GB,-0.538
80282604,Will Rishi Sunak Perform Yet Another U-Turn To End The Nurses' Strike?,2022-12-19 17:54:59,GB,-0.423
107803484,Schools struggling to recruit teaching staff – report,2023-03-31 01:01:00,gb,0.025
78231284,"UK Economy Will 'Get Worse Before It Gets Better', Jeremy Hunt Warns",2022-12-12 15:14:56,GB,-0.285
86152406,Significant increase in turnover provides ACE Winches with solid foundation for growth,2023-01-09 14:15:00,GB,0.339
107567658,Muir of Ord&#8217;s new Co-op sold for more than £1.25 million,2023-03-30 07:00:55,gb,0.131
78136884,Morris Leslie: £12.7m profits the highest in Perthshire firm&#8217;s 48-year history,2022-12-12 06:55:17,GB,-0.252
107325850,UN to vote on world court’s role in defining climate obligations,2023-03-29 12:59:41,gb,-0.21
91131086,Scotland's ports are the gateways to good fortune,2023-01-27 17:21:22,GB,-0.026
86200456,North-east company appoints new training and competence director,2023-01-09 19:03:00,GB,0.702
89496808,Should China worry about its shrinking population?,2023-01-21 16:57:08,GB,-0.22
87020674,Green hydrogen: why low-carbon fuels are not benefiting from high fossil fuel prices,2023-01-12 13:12:05,GB,-0.005
66916958,Multi-million pound boost for Aberdeenshire and Moray food businesses,2022-11-07 17:59:00,GB,0.286
78140556,UK economy grew in October but respite set to be brief,2022-12-12 08:27:32,GB,-0.08
106319218,One critically injured as French police clash with water reservoir protesters,2023-03-25 19:18:10,gb,0.115
71739378,Competition regulator launches investigation into Apple and Google ‘duopoly’,2022-11-22 14:40:26,GB,0.241
81375580,Adult education programmes across the West Midlands,2022-12-23 13:57:29,GB,0.549
65854566,Leadership changes at Ellon headquartered Scotia Homes,2022-11-04 14:00:00,GB,0.503
85032438,Britain’s rail network decimated as third consecutive train strike day of week begins,2023-01-05 11:29:44,GB,-0.108
68325104,Mark Rowley: The Met needs more funding and greater unity to make the turnaround it needs to meet today&#39;s challenges,2022-11-11 22:07:27,GB,-0.022
87258678,Cromarty Firth and Forth to host first green freeports,2023-01-13 12:06:03,GB,0.217
102327782,UK economy rebounds as Jeremy Hunt finalises budget,2023-03-10 14:48:53,gb,0.061
68458718,Readers' Letters: Sturgeon needs to meet Rishi Sunak halfway,2022-11-12 08:00:00,GB,-0.075
80832934,New senior HSEQ appointment for Aberdeenshire construction support firm,2022-12-21 16:08:00,GB,0.275
99954862,"Chancellor urged to act NOW with Budget help or 2,000 British pubs will be lost forever",2023-03-01 00:31:51,GB,-0.213
90848794,House of Bruar boss announces £2m expansion plan,2023-01-26 16:40:07,GB,-0.37
102162712,Football and private healthcare help increase GDP by 0.3% in January in boost for Chancellor,2023-03-10 08:13:02,gb,0.063
89245156,Edison Group buys interior fit-out specialist GDC Design in latest strategic move,2023-01-20 15:13:48,GB,0.619
80777228,Virgin wins permit to carry out UK's first ever space launch - from brand new facility,2022-12-21 12:26:02,GB,0.218
107042130,"Vulnerable people ‘more at risk’ if landlords given power to evict with just two weeks’ notice, charities warn",2023-03-28 14:41:10,gb,-0.291
66061268,Scottish Water: Keeping It Clean,2022-11-05 01:01:00,GB,0.143
96918162,Nominate your favourite Galashiels businesses here,2023-02-17 17:15:00,GB,0.791
105716912,Montgomery Holdings Yorkshire Ltd seek scheme at Barmby Moor,2023-03-23 16:13:09,gb,-0.061
87488532,Ambulance staff say they feel ‘demonised’ by Government,2023-01-14 07:48:05,GB,-0.292
80200838,Gary Neville clashes with Tory MPs over workers’ rights in UK and Qatar,2022-12-19 11:07:15,GB,-0.381
92632486,Ministers and unions dig in amid widespread strike action across UK,2023-02-01 19:42:35,GB,-0.429
101738874,PwC hit with £5.6m fine for ‘serious failures’ over Babcock audit,2023-03-08 13:04:51,gb,-0.088
68896260,Office expansion for procurement firm ESWL doubles staff,2022-11-13 18:00:00,GB,0.225
78158876,"Tough road ahead on the economy,  Chancellor Jeremy Hunt warns",2022-12-12 10:02:31,GB,-0.198
96468214,Some of the charities our Put in a Pound campaign could help,2023-02-16 04:28:00,GB,0.156
71046130,Keen to welcome visitors but enraged by western coverage: how Qataris see the World Cup,2022-11-20 07:00:17,GB,0.212
87323306,Britain is a net electricity exporter for first time in 44 years,2023-01-13 16:58:37,GB,-0.201
78935254,"Shetland&#8217;s SaxaVord boosted by £378,000 in space agency funding",2022-12-14 18:38:13,GB,0.103
78187620,"UK still heading for recession despite October bounce back, warn experts",2022-12-12 12:25:16,GB,-0.167
102415384,Colonsay affordable housing project deadline for applicants,2023-03-11 06:00:00,gb,0.196
70214470,Energy transitions: why countries respond differently to the same problem,2022-11-17 18:51:17,GB,0.111
88286086,UHI says green freeport will to a generation who are environmentally conscious,2023-01-17 08:00:00,GB,0.744
75978988,GEG Capital appoints new group director,2022-12-05 11:14:00,GB,0.688
78633384,EU becomes first leading economy to legislate for ‘green tariff’ on imports,2022-12-13 14:57:02,GB,-0.014
101316970,"The Music of Lord of the Rings, Game of Thrones and Beyond is coming to The Bridgewater Hall",2023-03-06 10:31:31,gb,0.76
85367596,Proposed strike legislation shows Government is losing argument – Mick Lynch,2023-01-06 12:24:33,GB,-0.287
101718134,In numbers: What is it like to be a woman in 2023?,2023-03-08 10:40:58,gb,-0.339
92382148,The rise of corporate landlords: how they are swallowing city centres like Manchester one block of flats at a time,2023-02-01 13:08:31,GB,-0.051
103941052,NHS workers to consider pay offer after unions back proposals,2023-03-17 01:17:32,gb,-0.138
76663330,Diggers at the ready as construction starts on Dundee site,2022-12-07 09:55:16,GB,0.578
